station_prefix_id,prefix,station_name,station_type_id,city_id,city,cod_ibge,latitude,longitude,station_owner,ugrhi_id,ugrhi_name,ugrhi_cod,subugrhi_name,subugrhi_id,subugrhi_cod,transmission_type_name,measurement_gap,param_type,measurement_classification_type_id,public,qtd,value,read_value,max_value,min_value,min_date,max_date
33211,1000019,Mogi das Cruzes (Barragem Taiaçupeba),1,459,Mogi das Cruzes,3530607,-23.57,-46.27861,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,74462.65000000001,,74462.90000000001,74462.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33212,3E-189,São Paulo (Jardim Romano),1,1,São Paulo,3550308,-23.479425,-46.385854,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72971.33333333333,,72971.40000000001,72971.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33221,1001286,Biritiba-Mirim (Barragem Montante),1,640,Biritiba-Mirim,3506607,-23.62901,-46.088762,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,75597.56666666667,,75597.7,75597.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33548,58105300,Guararema (Itapema),1,383,Guararema,3518305,-23.4153,-46.0244,ANA,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,60,,3,True,1,56479.9,35.57,56479.9,56479.9,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
33554,58214250,Lorena (PCH Lavrinhas Montante 2),1,447,Lorena,3527207,-22.70719534996731,-45.12783408164979,ANA,4,PARAÍBA DO SUL,2,Baixo Vale (idem outorga),62,24,WEBSERVICE,30,,3,True,2,300.5,158.38,301.0,300.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
33556,58230150,Cruzeiro (PCH Lavrinhas Montante 1),1,352,Cruzeiro,3513405,-22.583216009619616,-44.955679178237915,ANA,4,PARAÍBA DO SUL,2,Baixo Vale (idem outorga),62,24,WEBSERVICE,30,,3,True,1,855.0,185.82,855.0,855.0,2026-03-23T11:30:00.000Z,2026-03-23T11:30:00.000Z
33589,62707300,Piracicaba (PCH Luiz Queiroz Barramento),1,519,Piracicaba,3538709,-22.716092679500882,-47.65104174613953,ANA,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Alto Piracicaba,28,54,WEBSERVICE,30,,3,True,2,275.0,,276.0,274.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
33660,1000843,São Paulo (Rio Aricanduva - Av. Ragueb Chohfi),1,1,São Paulo,3550308,-23.59827,-46.461564,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,75176.00000000001,,75178.5,75174.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33662,1000858,São Paulo (Rio Aricanduva - Alt. Avenida Principal),1,1,São Paulo,3550308,-23.566562,-46.506846,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73273.63333333333,,73276.3,73271.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33664,11,São Paulo (Jd. Brasilia - Rio Aricanduva),1,1,São Paulo,3550308,-23.553393,-46.492056,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73031.78333333333,,73036.0,73028.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33666,157,São Paulo (Rio Aricanduva- Foz),1,1,São Paulo,3550308,-23.55217,-46.625925,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,72330.73333333334,,72331.7,72329.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33668,1000886,São Paulo (Córrego do Rincão- Montante Piscinão),1,1,São Paulo,3550308,-23.68351654297446,-46.68228149414063,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72958.91666666667,,72959.6,72958.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33670,1000966,São Paulo (Barragem Ponte Nova Jusante),1,1,São Paulo,3550308,-23.512856,-46.518382,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,32.38333333333333,1.5378333333333332,32.4,32.300000000000004,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33671,1000225,Pirapora do Bom Jesus (Rio Tietê - Barragem Montante),1,523,Pirapora do Bom Jesus,3539103,-23.39111,-46.995,SP ÁGUAS,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,69784.2,,69788.3,69779.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33673,1000236,Santana de Parnaiba (Guarda Municipal - Rio Tietê),1,573,Santana de Parnaíba,3547304,-23.43794,-46.90945,SP ÁGUAS,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,69777.96666666666,,69778.0,69777.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33675,729,Guarulhos (Rio Tietê - Barragem da Penha Montante),1,387,Guarulhos,3518800,-23.50156449948146,-46.54210401408891,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72176.73333333334,,72176.9,72176.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33677,1000360,São Paulo (Córrego Pirajussara - Extra Taboão),1,608,Taboão da Serra,3552809,-23.606237866152327,-46.75115526140324,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73285.28333333334,,73286.5,73284.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33678,1000370,São Bernardo do Campo (Ribeirão dos Couros - Piraporinha Casa Grande),1,88,São Bernardo do Campo,3548708,-23.68284,-46.579816,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,75418.73333333332,,75419.3,75418.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33681,1000390,São Bernardo do Campo (Ribeirão dos Meninos - Volks Demarch),1,88,São Bernardo do Campo,3548708,-23.728844,-46.550616,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,76545.03333333333,,76545.4,76544.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33684,1000430,São Bernardo do Campo (Ribeirão dos Couros - Ford),1,88,São Bernardo do Campo,3548708,-23.657762,-46.586847,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73857.91666666666,,73858.3,73857.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33686,1000450,Taboão da Serra (Córrego Poá - Regis Bittercourt Portuguesinha),1,608,Taboão da Serra,3552809,-23.617742,-46.798123,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,75333.03333333334,,75333.2,75332.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33688,1000480,São Paulo (Córrego Pirajuçara - Jd. Maria Sampaio),1,1,São Paulo,3550308,-23.642523,-46.788745,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74562.8,,74564.59999999999,74559.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33696,1000640,Embu das Artes (Córrego Pirajuçara - Av. Rotary),1,13,Embu das Artes,3515004,-23.6483276430358,-46.83209359225981,SAISP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,75068.45,,75068.8,75068.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33698,3E-132,São Paulo (Rio Tietê - Barragem Móvel Jusante - Cebolão),1,1,São Paulo,3550308,-23.525824926433344,-46.75266847266041,SP ÁGUAS,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,71344.36666666665,,71348.8,71340.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33699,1000814,São Paulo (Córrego Pirajuçara - Sharp),1,1,São Paulo,3550308,-23.614607,-46.75779,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73502.61666666665,,73503.09999999999,73502.20000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33701,1000817,São Paulo (Ribeirão Vermelho - Anhanguera),1,1,São Paulo,3550308,-23.59827,-46.54451251029969,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,72715.0,,72720.1,72712.90000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33705,1000839,São Paulo (Ribeirão dos Meninos - Clube São José),1,1,São Paulo,3550308,-23.632978,-46.583518,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73682.90000000001,,73684.40000000001,73682.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33711,1000410,São Bernardo do Campo (Ribeirão dos Couros - Mercedes Paulicéia),1,88,São Bernardo do Campo,3548708,-23.717416,-46.602312,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73139.86666666665,,73142.5,73138.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33715,1000530,São Paulo (Ribeirão dos Meninos - Faculdade de Medicina),1,1,São Paulo,3550308,-23.586997,-46.675975,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74320.23333333332,,74321.0,74318.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33720,3E-131,São Paulo (Rio Tietê Barragem Móvel Montante),1,1,São Paulo,3550308,-23.52556,-46.75083,SP ÁGUAS,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,71436.35000000002,,71437.09999999999,71435.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33722,1000861,São Paulo (Córrego Jacú - Jd. Pantanal),1,1,São Paulo,3550308,-23.546372,-46.446122,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72546.46666666667,,72547.29999999999,72545.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33729,1000883,São Paulo (Córrego Itaquera  - Rua Santa Divina),1,1,São Paulo,3550308,-23.503357,-46.440825,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72710.56666666667,,72711.40000000001,72709.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33732,1000943,São Paulo (Córrego Tremembé - R. Garabed Gananian),1,1,São Paulo,3550308,-23.461923,-46.587229,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73628.38333333333,,73628.8,73628.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33737,3E-192,São Caetano do Sul (Rio Tamanduateí - Prosperidade),1,581,São Caetano do Sul,3548807,-23.611091,-46.547186,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73372.36666666667,,73372.7,73371.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33740,149,Carapicuiba (Rio Tietê - Lagoa),1,6,Barueri,3505708,-23.517309,-46.823426,SAISP,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,71311.21666666667,,71314.8,71308.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33741,3E-130,São Paulo (Rio Tietê- Ponte Dutra),1,1,São Paulo,3550308,-23.529784332111674,-46.59160674073891,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71537.98333333334,,71540.0,71536.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33742,234,Pirapora do Bom Jesus( Rio Tietê - Barragem Jusante),1,523,Pirapora do Bom Jesus,3539103,-23.39333,-47.00556,SAISP,7,ALTO TIETÊ,6,Rasgão até PinheirosxTietê,71,68,WEBSERVICE,10,,3,True,6,66455.21666666666,49.47983333333334,66462.8,66448.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33744,237,Mairipoã (Rio Juqueri- Rod. Fernão Dias),1,170,Mairiporã,3528502,-23.304943,-46.574266,SAISP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,69789.90000000001,,69790.3,69789.70000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33745,252,São Paulo (Córrego Pirajuçara Foz  - Rua Monocorvo Filho),1,1,São Paulo,3550308,-23.5681583,-46.7143222,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71738.61666666667,,71741.3,71737.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33747,273,Taboão da Serra (Córrego Poá -Foz),1,608,Taboão da Serra,3552809,-23.605284401576935,-46.754336442516134,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73240.36666666667,,73240.5,73240.20000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33748,277,São Paulo (Rio Pinheiros - Ponte Cid. Universitária),1,1,São Paulo,3550308,-23.560043,-46.712081,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71582.40000000001,,71584.40000000001,71580.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33751,279,São Bernardo do Campo (Ribeirão dos Couros - Jd Taboão),1,88,São Bernardo do Campo,3548708,-23.716175,-46.601744,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73765.56666666667,,73767.1,73764.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33752,280,São Paulo (Córrego Oratório - Vila Prudente),1,1,São Paulo,3550308,-23.6083,-46.5443,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73514.58333333333,,73515.0,73513.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33755,283,São Paulo (Rio Tamanduateí - Vd. Pacheco Chaves),1,1,São Paulo,3550308,-23.581741,-46.594473,SP ÁGUAS,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,72210.21666666667,12.2305,72211.0,72209.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33757,284,São Paulo (Córrego Jaguaré - Rua Jorge Ward),1,1,São Paulo,3550308,-23.567841,-46.759181,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72687.71666666666,,72688.2,72687.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33758,296,São Paulo (Rio Tietê - Ponte do Piquerí),1,1,São Paulo,3550308,-23.509468,-46.705642,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71464.28333333334,,71464.70000000001,71463.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33760,306,São Paulo (Córrego Morro do S - Campo Limpo),1,1,São Paulo,3550308,-23.660375,-46.777302,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74143.48333333334,,74143.8,74143.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33762,3E-134,São Paulo (Rio Tietê - Barragem da Penha Jusante),1,1,São Paulo,3550308,-23.50288794066811,-46.5422652118952,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71612.3,,71612.90000000001,71611.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33763,347,São Paulo (Córrego Morro do S - Rua Joaquim Nunes Teixeira),1,1,São Paulo,3550308,-23.785401,-46.740382,SAISP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,73720.06666666667,,73720.5,73719.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33766,405,São Paulo (Córrego Mandaqui - Rua Zilda),1,1,São Paulo,3550308,-23.493207,-46.661965,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72232.65000000001,,72233.8,72232.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33767,413,São Paulo (Rio Tamanduateí - Mercado Municipal),1,1,São Paulo,3550308,-23.542365,-46.629651,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,71641.88333333333,,71643.2,71640.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33775,527,São Paulo (Córrego Água Espraiada - Montante Piscinão),1,1,São Paulo,3550308,-23.6231,-46.677471,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74442.03333333333,,74442.7,74441.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33777,528,São Paulo (Córrego Água Espraiada - Cabeceira),1,1,São Paulo,3550308,-23.647774,-46.653641,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,75615.66666666667,,75615.9,75615.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33782,591,São Paulo (Córrego Franquinho - Dom Hélder Câmara),1,1,São Paulo,3550308,-23.517003,-46.5163,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73730.38333333333,,73732.9,73728.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33785,620,São Paulo (Córrego Ponte Baixa - Rua Guilerme Valente),1,1,São Paulo,3550308,-23.664711,-46.734063,SAISP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,72356.31666666667,,72357.2,72355.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33790,631,São Paulo (Córrego Zavuvus - Pç Tuney Arantes),1,1,São Paulo,3550308,-23.676547,-46.700886,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73263.13333333335,,73263.3,73262.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33794,703,Guarulhos (Rio Tietê - Jd. Guaracy),1,387,Guarulhos,3518800,-23.482693615145003,-46.398943964475095,SAISP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,72971.33333333333,,72971.40000000001,72971.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33795,709,São Paulo (Córrego Paciência - Av Edu Chaves),1,1,São Paulo,3550308,-23.475319,-46.570069,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73089.71666666667,,73093.2,73085.90000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33819,1000853,São Paulo (Córrego Morro do S),1,1,São Paulo,3550308,-23.660367,-46.777288,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,75088.4,,75089.0,75088.09999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33821,1000863,São Paulo (Córrego Jacú - Av. Itaquera),1,1,São Paulo,3550308,-23.546347,-46.446148,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74891.76666666666,,74892.9,74890.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33846,563,São Paulo (Córrego Ipiranga - Pç. Leonor Kaupa),1,1,São Paulo,3550308,-23.620052,-46.627624,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,74582.95,,74590.4,74575.09999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33850,629,São Paulo (Córrego Moinho Velho  - R. Dois de Julho),1,1,São Paulo,3550308,-23.595779,-46.601021,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,72840.31666666667,,72841.2,72839.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33852,636,São Paulo (Córrego do Lajeado - Rua Manuel B. de Lima),1,1,São Paulo,3550308,-23.526059,-46.431126,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73082.81666666667,,73084.5,73080.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33858,2E-053,Santa Branca (Rio Paraíba do Sul - River's Restaurante),1,233,Santa Branca,3546009, -23.36781,-45.89948,SP ÁGUAS,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,10,,3,True,6,173.03333333333333,,176.2,170.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35285,3E-154,Guarulhos (Rio Baquirivu CECAP),1,387,Guarulhos,3518800,-23.434733,-46.494494,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72839.48333333334,,72840.3,72838.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35289,7C-008,Birigui (Parpinelli),1,302,Birigui,3506508,-21.280000,-50.347778,SP ÁGUAS,18,BAIXO TIETÊ,19,entre Nova Avanhandava e Rib. Água Fria (excl.),47,192,WEBSERVICE,10,,3,True,6,7.8,,8.3,7.199999999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35320,1000035,São Paulo (Nucleo Itaim Biacica),1,1,São Paulo,3550308,-23.488767,-46.402684,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72974.68333333333,,72974.90000000001,72974.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35322,3E-151,Guarulhos (Cabuçu 3- R. Santa Leonor de Provença),1,387,Guarulhos,3518800,-23.446407,-46.567015,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73288.41666666667,,73289.5,73287.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35324,3E-152,Guarulho (Cabuçu 9 - Rua 21 de Abril),1,387,Guarulhos,3518800,-23.484053,-46.547343,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73195.11666666668,,73195.4,73194.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35326,3E-153,São Paulo (Tiquatira 3),1,1,São Paulo,3550308,-23.506926,-46.493187,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,75436.88333333333,,75437.40000000001,75436.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35327,1000560,Diadema (Ribeirão Capela),1,89,Diadema,3513801,-23.683963,-46.605921,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,60,,3,True,6,76316.23333333332,,76316.5,76315.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35329,3E-138,Franco da Rocha (Piscinão AV-03),1,17,Franco da Rocha,3516408,-23.311123,-46.736393,SP ÁGUAS,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,73824.38333333335,,73824.5,73824.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35333,3E-147,São Paulo (Pinheiros 4/ Rua Nae Minie),1,1,São Paulo,3550308,-23.627592,-46.769963,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73851.15000000001,,73851.5,73850.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35335,3E-135,São Paulo (Núcleo Jardim Helena),1,1,São Paulo,3550308,-23.475762,-46.415796,SP ÁGUAS,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72816.73333333334,,72816.8,72816.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35336,2D-067,Aparecida (Barragem dos Mottas),1,126,Aparecida,3502507,-22.887652,-45.21893,SP ÁGUAS,4,PARAÍBA DO SUL,2,Baixo Vale (idem outorga),62,24,WEBSERVICE,10,,3,True,6,57074.85,,57075.0,57074.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35338,1014,Cubatão (Barragem Sub - Álvea - Pilões),1,12,Cubatão,3513504,-23.887472,-46.452928,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,60,,3,True,6,473.3666666666666,,473.4,473.29999999999995,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35340,1019,Cubatão (ETA Pilões Sabesp),1,88,São Bernardo do Campo,3548708,-23.892420,-46.498237,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,12565.416666666666,,12565.5,12565.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35342,1017,Cubatão (Captação Rio Cubatão ETA Sabesp),1,12,Cubatão,3513504,-23.881187,-46.445945,SABESP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,231.64999999999998,,231.9,231.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35346,408,Mairiporã (Reservatório Cascata),1,170,Mairiporã,3528502,-23.279134,-46.528198,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,60,,3,True,6,77011.98333333334,,77021.40000000001,77005.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
35348,532,Mairiporã (Canal Juqueri),1,170,Mairiporã,3528502,-23.309853,-46.576592,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,60,,3,True,6,147.15,,153.4,142.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
